Dry,RH, IT, udef1, WDIR, WSPEED, udef2, udef3
4.0,93,110,299,290,4.1,0.0
4.0,93,94,299,280,4.1,0.0
4.0,93,60,299,290,4.1,0.0
4.0,93,18,299,290,3.6,0.0
1.0,93,0,283,360,5.1,0.0
1.0,93,0,283,330,4.1,0.0
1.0,93,0,283,320,5.1,0.0
0.0,100,0,279,300,3.6,0.0
0.0,92,0,278,270,3.1,0.0
1.0,93,0,283,260,3.6,0.0
1.0,93,0,283,260,2.6,0.0
1.0,93,0,283,220,3.1,0.0
1.0,86,0,282,230,2.1,0.0
0.0,92,0,278,190,2.6,0.0
1.0,93,0,283,210,3.1,0.0
1.0,93,0,283,200,3.1,0.0
1.0,93,0,283,200,3.1,0.0
1.0,93,0,283,210,2.6,0.0
2.0,93,0,288,240,4.1,0.0
2.0,93,0,288,240,4.1,0.0
2.0,93,5,288,240,3.6,0.0
2.0,93,71,272,240,2.6,0.0
3.0,81,145,275,210,3.1,0.0
3.0,87,204,272,230,4.6,0.0
4.0,81,203,280,220,4.1,0.0
4.0,75,174,279,210,3.1,0.0
4.0,75,62,295,180,2.6,0.0
4.0,69,19,294,190,5.1,0.0
3.0,74,0,274,180,3.6,0.0
3.0,74,0,274,170,3.1,0.0
2.0,80,0,270,150,3.1,0.0
2.0,80,0,276,150,3.1,0.0
2.0,73,0,271,150,3.1,0.0
2.0,73,0,271,160,3.1,0.0
1.0,79,0,271,150,3.1,0.0
0.0,78,0,266,150,2.1,0.0
0.0,78,0,266,120,2.1,0.0
0.0,78,0,266,96,1.0,0.0
0.0,85,0,271,130,2.1,0.0
0.0,85,0,285,130,1.5,0.0
0.0,85,0,277,120,1.5,0.0
0.0,92,0,278,63,1.0,0.0
0.0,92,0,278,42,1.0,0.0
0.0,92,0,278,72,0.5,0.0
0.0,92,6,278,90,1.5,0.0
1.0,93,40,283,100,1.5,0.0
0.0,92,82,278,50,2.6,0.0
1.0,93,108,283,50,1.5,0.0
1.0,93,114,283,30,2.6,0.0
0.0,85,60,285,40,3.6,0.0
0.0,85,64,277,50,2.6,0.0
0.0,92,20,278,40,3.1,0.0
0.0,85,0,285,20,3.6,0.0
0.0,85,0,277,20,2.6,0.0
0.0,92,0,286,360,2.6,0.0
0.0,92,0,278,10,2.6,0.0
0.0,85,0,277,360,3.1,0.0
0.0,85,0,285,340,3.1,0.0
